name,pop,lat,lng
Jhānsi,826494,25.453,78.5575
Rongjiawan,826000,29.3801,113.1
Nottingham,825600,52.9703,-1.17
Agadir,825467,30.44,-9.62
Butterworth,821652,5.4171,100.4
Bareilly,817000,28.3454,79.42
Jos,816824,9.93,8.89
Xingyi,816000,25.0904,104.89
Cebu City,815000,10.32,123.9001
Arequipa,815000,-16.42,-71.53
Liverpool,811000,53.416,-2.918
Wuhu,810000,31.3504,118.37
Langfang,810000,39.5204,116.68
Rājshāhi,810000,24.375,88.605
Zhaotong,809000,27.3204,103.72
Culiacán,809000,24.83,-107.38
Valencia,808000,39.485,-0.4
Lingyuan,806000,41.24,119.4011
Cuiabá,806000,-15.5696,-56.085
Quy Nhơn,805290,13.78,109.18
Malang,805000,-7.98,112.61
Alīgarh,805000,27.8922,78.0618
L’viv,803880,49.835,24.03
Bordeaux,803000,44.85,-0.595
McAllen,800904,26.2273,-98.2471
Baojishi,800000,34.38,107.15
Pekanbaru,799000,0.565,101.425
Oran,798000,35.71,-0.62
Yingkou,795000,40.6703,122.28
Bhiwandi,795000,19.35,73.13
Liaoyang,794000,41.28,123.18
Chihuahua,793000,28.645,-106.085
Jammu,791000,32.7118,74.8467
Melaka,788706,2.2064,102.2465
Zaporizhzhya,788000,47.8573,35.1768
Morādābād,787000,28.8418,78.7568
Antalya,783000,36.89,30.7
Al Ḩudaydah,780000,14.7979,42.953
Campo Grande,778000,-20.45,-54.6166
Shaoxing,777000,30.0004,120.57
Yichun,777000,47.6999,128.9
Mangalore,776632,12.9,74.85
Wuppertal,776525,51.25,7.17
Cheongju,775096,36.6439,127.5012
Zamboanga City,773000,6.92,122.08
Hamhŭng,773000,39.9101,127.5454
Fuyang,771000,30.0533,119.9519
Ilorin,771000,8.49,4.55
Saarbrücken,770001,49.2504,6.97
Fuxin,770000,42.0105,121.66
Shiyan,770000,32.57,110.78
Quetta,768000,30.22,67.025
Trujillo,765171,-8.12,-79.02
Kananga,765000,-5.89,22.4
Trabzon,764714,40.98,39.72
Jincheng,760000,35.5004,112.83
Albuquerque,758523,35.1053,-106.6464
Łódź,758000,51.775,19.4514
Kraków,756000,50.06,19.96
Saltillo,754000,25.42,-101.005
São José dos Campos,753769,-23.2,-45.8799
Hŭngnam,751322,39.8231,127.6232
Ta‘izz,751000,13.6045,44.0394
Pietermaritzburg,750845,-29.61,30.39
Tangier,750060,35.7473,-5.8327
Hsinchu,750000,24.8168,120.9767
Changhua,750000,24.0734,120.5134
Kolhāpur,750000,16.7,74.22
Farg‘ona,750000,40.39,71.78
Namangan,750000,41,71.67
Liège,749110,50.63,5.58
Ciudad Guayana,746535,8.37,-62.62
Birmingham,744189,33.5277,-86.7987
Hegang,743307,47.4,130.37
Naga City,741635,13.6192,123.1814
Gdańsk,740000,54.36,18.64
Ansan,739493,37.3481,126.8595
Nuremberg,737304,49.45,11.08
Oyo,736072,7.8504,3.93
Amrāvati,734451,20.95,77.77
Denpasar,732344,-8.65,115.22
Sokoto,732178,13.06,5.24
Beihai,728978,21.4804,109.1
Bremen,724909,53.08,8.8
As Sulaymānīyah,723170,35.5613,45.4309
Hannover,722490,52.367,9.7167
Cúcuta,722146,7.92,-72.52
Hamilton,721053,43.25,-79.83
Moshi,721018,-3.3396,37.34
Shaoguan,720266,24.8,113.58
Kumamoto,718232,32.8009,130.7006
Dayton,718169,39.7797,-84.1998
Xinpu,715600,34.6004,119.17
Acapulco de Juárez,715584,16.85,-99.916
Kandahār,715542,31.61,65.6949
Dehra Dūn,714223,30.3204,78.05
Rochester,711998,43.168,-77.6162
Jeonju,711424,35.8314,127.1404
Samarkand,708000,39.67,66.945
Qingyuan,706717,23.7004,113.0301
Sarasota,706245,27.3386,-82.543
Changzhi,706000,36.1839,113.1053
Tol’yatti,702879,53.4804,49.53
Jaboatão,702621,-8.11,-35.02
Shizuoka,701561,34.9858,138.3854
Bulawayo,699385,-20.17,28.58
Soledad,698852,10.92,-74.77
Fresno,698021,36.7831,-119.7941
Meknès,697628,33.9004,-5.56
La Plata,694253,-34.9096,-57.96
Mālegaon,690844,20.5604,74.525
Enugu,688862,6.45,7.5
Huangshi,688090,30.22,115.1
Aracaju,685356,-10.9,-37.12
Allentown,682899,40.5961,-75.4755
Bonn,680543,50.7205,7.08
San Pedro Sula,680091,15.5,-88.03
Nellore,678004,14.44,79.9899
Catania,674542,37.5,15.08
Gorakhpur,674246,26.7504,83.38
Ipoh,673318,4.6,101.065
Ch’ŏngjin,672614,41.7846,129.79
Tulsa,672054,36.1284,-95.9043
Utsunomiya,667752,36.55,139.87
Puyang Chengguanzhen,666322,35.7004,114.98
An Najaf,665552,32.0003,44.3354
São José dos Pinhais,665063,-25.57,-49.18
Santo André,662373,-23.6528,-46.5278
Bytom,662247,50.35,18.91
Pointe-Noire,659084,-4.77,11.88
Aţ Ţā’if,657282,21.2622,40.3823
Ismailia,656135,30.5903,32.26
Concord,654770,37.9722,-122.0016
Shimoga,654055,13.9304,75.56
Biên Hòa,652646,10.97,106.8301
Xiping,652604,25.6005,103.8166
Kryvyy Rih,652380,47.9283,33.345
Irbid,650000,32.55,35.85
Tiruppūr,650000,11.0804,77.33
Andijon,650000,40.79,72.34
Krasnodar,649851,45.02,39
Zaragoza,649404,41.65,-0.89
Genoa,647497,44.41,8.93
Diyarbakır,644763,37.9204,40.23
Morelia,644306,19.7334,-101.1895
Ul’yanovsk,640680,54.33,48.41
Utrecht,640000,52.1003,5.12
Kikwit,637736,-5.03,18.85
Al Hufūf,637389,25.3487,49.5856
Yogyakarta,636660,-7.78,110.375
Wrocław,634893,51.1104,17.03
Winnipeg,632063,49.883,-97.166
Izhevsk,631038,56.85,53.23
Cape Coral,630134,26.6445,-81.9955
Springfield,628076,42.1155,-72.5395
Zhuozhou,628000,39.5401,115.79
Raurkela,625831,22.2304,84.83
Québec,624177,46.84,-71.2456
Poznań,623997,52.4058,16.8999
Colorado Springs,623946,38.8674,-104.7606
Port Said,623864,31.26,32.29
Nānded,623708,19.17,77.3
Bannu,622419,32.989,70.5986
Southend-on-Sea,618386,51.55,0.72
Dresden,617515,51.05,13.75
Wiesbaden,617126,50.0804,8.25
Charleston,616085,32.8151,-79.963
Changping,614821,40.2248,116.1944
Palu,612445,-0.907,119.833
Taizhou,612356,32.4904,119.9
Xingtai,611739,37.05,114.5
Samsun,609339,41.28,36.3437
Luxor,609248,25.7,32.65
Belgaum,608756,15.865,74.505
Pontianak,607311,-0.03,109.32
Yaroslavl’,606730,57.62,39.87
Constantine,605179,36.36,6.5999
Banjarmasin,603576,-3.33,114.5801
Grand Rapids,602694,42.9615,-85.6557
Kirkuk,601433,35.4722,44.3923
Sāngli,601214,16.8604,74.575
Barcelona,600954,10.1304,-64.72
Mission Viejo,600474,33.6095,-117.655
Sūhāj,600000,26.5504,31.7
Al Manşūrah,600000,31.0504,31.38
Canoas,600000,-29.92,-51.18
Barnaul,599579,53.355,83.745
Zāhedān,598887,29.5,60.83
Jalālābād,597971,34.4415,70.4361
Albany,597270,42.6664,-73.7987
Chiclayo,596792,-6.7629,-79.8366
Hermosillo,595811,29.0989,-110.9541
Chānda,595118,19.97,79.3
Al Ḩillah,594605,32.4721,44.4217
Al Ḩillah,594605,23.4895,46.7564
Rasht,594590,37.3,49.63
Nagano,594311,36.65,138.17
Vinh,593645,18.7,105.68
Abeokuta,593100,7.1604,3.35
Kayseri,592840,38.735,35.49
Samarinda,592228,-0.5,117.15
Ajmer,589985,26.45,74.64
Dortmund,588462,51.53,7.45
Vladivostok,587022,43.13,131.91
Irkutsk,586695,52.32,104.245
Knoxville,585249,35.9692,-83.9496
Blantyre,584877,-15.79,34.9899
Baton Rouge,583613,30.4419,-91.131
Anqing,580497,30.5,117.05
Cuttack,580000,20.47,85.8899
Hachiōji,579399,35.6577,139.3261
Khabarovsk,579000,48.455,135.12
Veracruz,578963,19.1773,-96.16
Kisangani,578470,0.52,25.22
Kermān,577514,30.3,57.08
Orūmīyeh,577307,37.53,45
Bīkaner,576015,28.0304,73.3299
Quetzaltenango,575263,14.83,-91.52
Bakersfield,574362,35.353,-119.0359
Ogden,573632,41.228,-111.9677
Shihezi,573182,44.3,86.0299
Kuching,570407,1.53,110.33
Shuozhou,570000,39.3004,112.42
Niigata,569797,37.92,139.04
Pereira,568750,4.8104,-75.68
Macau,568700,22.203,113.545
New Haven,568144,41.3112,-72.9246
Bouaké,567481,7.69,-5.03
Columbia,566166,34.0376,-80.9037
Akron,565920,41.0798,-81.5219
Binjai,564979,3.6204,98.5001
Uberlândia,563536,-18.9,-48.28
Sorocaba,563281,-23.49,-47.47
Wusong,562832,30.9504,117.78
Weihai,560255,37.5,122.1
Mar del Plata,555897,-38,-57.58
Santiago de Cuba,555865,20.025,-75.8213
Siping,555609,43.17,124.33
Kagoshima,555352,31.586,130.5611
Surakarta,555308,-7.565,110.825
Makhachkala,554981,42.98,47.5
Bhāvnagar,554978,21.7784,72.13
Uyo,554906,5.008,7.85
Bristol,553528,51.45,-2.5833
Bahawalpur,552607,29.39,71.675
Kenitra,551786,34.2704,-6.58
Ribeirão Prêto,551267,-21.17,-47.83
Kanazawa,551249,36.56,136.64
Orenburg,550204,51.78,55.11
Málaga,550058,36.7204,-4.42
Tabūk,547957,28.3838,36.555
Puerto La Cruz,546616,10.17,-64.68
Jiujiang,545616,29.73,115.98
Hisar,544829,29.17,75.725
Kashgar,543914,39.4763,75.9699
Matola,543907,-25.9696,32.46
Bilāspur,543454,22.0904,82.16
Sargodha,542603,32.0854,72.675
Leipzig,542529,51.3354,12.41
Tinnevelly,542200,8.7304,77.69
Cancún,542043,21.17,-86.83
Yangzhou,539715,32.4,119.43
Novokuznetsk,539616,53.75,87.115
Latakia,539147,35.54,35.78
Heroica Matamoros,538785,25.88,-97.5
Göteborg,537797,57.75,12
Ōtsu,536976,35.0064,135.8674
Tomsk,535479,56.495,84.975
Linxia Chengguanzhen,534555,35.6,103.2
Matsuyama,533541,33.8455,132.7658
Rouen,532559,49.4304,1.08
Jiangmen,532419,22.5804,113.08
Oaxaca,530728,17.0827,-96.6699
Beira,530604,-19.82,34.87
Guntūr,530577,16.33,80.45
Tripoli,530000,34.42,35.87
Hamadān,528256,34.796,48.515
Cangzhou,527681,38.3204,116.87
Kota Kinabalu,527671,5.98,116.11
Gold Coast,527660,-28.0815,153.4482
Ji’an,520248,27.1304,115
Londrina,520238,-23.3,-51.18
Ryazan’,520173,54.62,39.72
Shashi,520000,30.32,112.23
Bello,519670,6.33,-75.57
Tyumen’,519119,57.14,65.53
Lipetsk,515655,52.62,39.64
Shiliguri,515574,26.7204,88.455
Eskişehir,514869,39.795,30.53
Banda Aceh,513698,5.55,95.32
Ujjain,513350,23.1904,75.79
Salta,512686,-24.7834,-65.4166
Penza,512602,53.18,45
Blida,511348,36.4203,2.83
Mykolayiv,510840,46.9677,31.9843
Karbalā’,510692,32.6149,44.0245
Suez,508335,30.005,32.5499
Gliwice,507670,50.3304,18.67
Bukittinggi,506964,-0.3031,100.3615
Liaoyuan,506548,42.9,125.13
Kota Bharu,505583,6.12,102.23
Jundiaí,505548,-23.2,-46.88
Edinburgh,504966,55.9483,-3.2191
Tlaxcala,503878,19.32,-98.23
Provo,503695,40.2457,-111.6457
Arāk,503647,34.0804,49.7
Davangere,503564,14.47,75.92
Viña del Mar,503534,-33.03,-71.54
Pingtung,503530,22.6817,120.4817
Annaba,503524,36.92,7.76
Akola,503502,20.71,77.01
Brighton,503008,50.8303,-0.17
Astrakhan’,502533,46.3487,48.055
Bradford,501700,53.8,-1.75
Bari,500577,41.1142,16.8728
Damanhūr,500000,31.0504,30.47
Al Minyā,500000,28.09,30.75
Taoyuan District,500000,24.9889,121.3111
Keelung,500000,25.1333,121.7333
San Lorenzo,500000,-25.34,-57.52
Pasuruan,500000,-7.6296,112.9
Chiayi,500000,23.4755,120.4351
Thái Nguyên,500000,21.6,105.83
Awka,500000,6.2104,7.07
Shuangyashan,500000,46.6704,131.35
Mazatán,500000,29.0171,-110.1333
Tsu,500000,34.7171,136.5167
Mataram,499409,-8.5795,116.135
Macapá,499166,0.033,-51.05
Worcester,498997,42.2705,-71.8079
Reynosa,498654,26.08,-98.3
Shahrisabz,498545,39.0618,66.8315
Mesa,496401,33.4017,-111.7181
Dūmā,496145,33.5833,36.4
Mwanza,493944,-2.52,32.93
Wuwei,493092,37.928,102.641
Palm Bay,489912,27.955,-80.6628
Port Sudan,489725,19.6158,37.2164
Santa Fe,489505,-31.6239,-60.69
Tula,489486,54.2,37.6299
Banī Suwayf,489450,29.0804,31.09
Yanji,488740,42.8823,129.5128
Toledo,488672,41.6639,-83.5822
Bologna,488172,44.5004,11.34
Brookhaven,487731,40.8321,-72.9518
Sahāranpur,484873,29.97,77.55
Murrieta,483681,33.572,-117.1909
Gulbarga,483615,17.35,76.82
Bhātpāra,483129,22.8504,88.52
Wichita,483057,37.6897,-97.3441
Ile-Ife,482365,7.4804,4.56
Feira de Santana,481911,-12.25,-38.97
Shah Alam,481654,3.0667,101.55
Mariupol’,481626,47.0962,37.5562
Des Moines,481222,41.5725,-93.6105
Tuxtla,481128,16.75,-93.15
Herāt,481009,34.33,62.17
Homyel’,480951,52.43,31
Zhaoqing,480000,23.0504,112.45
Americana,479472,-22.7499,-47.33
Dhūlia,479073,20.9,74.77
Ostrava,478963,49.8304,18.25
Yazd,477905,31.9201,54.37
Sialkot City,477396,32.52,74.56
Kemerovo,477090,55.34,86.09
Nazrēt,476892,8.55,39.27
Staten Island,476015,40.5834,-74.1496
Jiaojiangcun,471500,28.6804,121.45
Chaoyang,470296,41.5504,120.42
Juiz de Fora,470193,-21.77,-43.375
Udaipur,469737,24.6,73.73
Long Beach,469450,33.798,-118.1675
Greenville,467894,34.8362,-82.3649
Kocaeli,466504,40.776,29.9306
Piraeus,466065,37.95,23.7
Shymkent,465392,42.32,69.595
Iligan,464599,8.1712,124.2154
Qazvīn,464551,36.27,50
Calabar,461796,4.9604,8.33
Malatya,461574,38.3704,38.3
Dadukou,461513,26.55,101.73
Bandar ‘Abbās,461499,27.2041,56.2721
Naberezhnyye Chelny,461086,55.7,52.3199
Ḩamāh,460602,35.1503,36.73
Cranbourne,460491,-38.0996,145.2834
Iquitos,458729,-3.75,-73.25
Mazār-e Sharīf,458151,36.7,67.1
Leicester,457983,52.63,-1.1332
Kirov,457437,58.5901,49.67
Jingdezhen,457298,29.2704,117.18
Durango,457140,24.0311,-104.67
Jambi,457090,-1.59,103.61
Volta Redonda,456362,-22.5196,-44.095
Hengshui,456356,37.72,115.7
Sfax,453050,34.75,10.72
Sunderland,452934,54.92,-1.38
Xalapa,452186,19.53,-96.92
Luhans’k,452000,48.5698,39.3344
Manado,451893,1.48,124.85
Qaraghandy,451800,49.885,73.115
An Nāşirīyah,451547,31.0429,46.2676
Oshawa,450963,43.88,-78.85
Taihecun,450617,45.8,130.85
Belfast,450406,54.6,-5.96
Şanlıurfa,449549,37.17,38.795
Chengde,449325,40.9604,117.93
Jiangguanchi,449258,34.0204,113.82
Chlef,449167,36.1704,1.32
Ōita,448907,33.2432,131.5979
Baguio City,447824,16.43,120.5699
San Juan,447048,-31.55,-68.52
Cheboksary,446781,56.13,47.25
Ado-Ekiti,446749,7.6304,5.22
Balikpapan,445905,-1.25,116.83
Bellary,445388,15.15,76.915
Bamenda,445299,5.96,10.15
Gent,444336,51.03,3.7
Tokushima,443760,34.0674,134.5525
Little Rock,442699,34.7255,-92.358
Wuzhou,442315,23.48,111.32
Portsmouth,442252,50.8003,-1.08
Harrisburg,441580,40.2752,-76.8843
Cabimas,441094,10.43,-71.45
Foz do Iguaçu,440455,-25.5235,-54.53
Denton,440146,33.2176,-97.1419
Wakayama,440006,34.2231,135.1677
Strasbourg,439972,48.58,7.75
Madison,439553,43.0827,-89.3923
Mawlamyine,438861,16.5004,97.67
San Cristóbal,438798,7.77,-72.25
Nantes,438537,47.2104,-1.59
Khŭjand,437684,40.29,69.6199
Guangyuan,437435,32.43,105.87
Khomeynī Shahr,437138,32.7004,51.47
Garoua,436899,9.3,13.39
Bukavu,436779,-2.51,28.84
Tuticorin,436094,8.82,78.13
Nagasaki,435455,32.765,129.885
Pohang,435266,36.0209,129.3715
Kaliningrad,434954,54.7,20.4973
Likasi,434408,-10.97,26.78
Reno,433271,39.5497,-119.8483
Spanish Town,432704,17.9833,-76.95
Port St. Lucie,432589,27.2796,-80.3884
San Luis,432310,-33.3,-66.35
Katsina,432149,12.9904,7.6
Welkom,431944,-27.97,26.73
Santa Marta,431781,11.2472,-74.2017
Villahermosa,428564,18,-92.9
Bryansk,427236,53.26,34.43
Bournemouth,426945,50.73,-1.9
Bengkulu,426673,-3.8,102.27
Heidelberg,426590,49.42,8.7
Oakland,425195,37.7903,-122.2165
Kurnool,424920,15.83,78.03
Chaozhou,424787,23.68,116.63
Batangas,424508,13.7817,121.0217
Gaya,423692,24.8,85
Ibagué,421685,4.4389,-75.2322
Ivanovo,420839,57.01,41.01
Erzurum,420691,39.9204,41.29
Akure,420594,7.2504,5.2
Asyūţ,420585,27.19,31.1799
Kolwezi,418000,-10.7167,25.4724
Sukkur,417767,27.7136,68.8486
Luohe,417356,33.57,114.03
Campina Grande,417261,-7.23,-35.88
Kitchener,417001,43.45,-80.5
Winston-Salem,416581,36.1029,-80.261
Middlesbrough,416042,54.5804,-1.23
Meizhou,414930,24.3005,116.12
Ardabīl,414603,38.25,48.3
Magnitogorsk,413351,53.4227,58.98
Gifu,412895,35.4231,136.7628
Huancayo,412733,-12.08,-75.2
Nha Trang,411556,12.25,109.17
Maturín,410972,9.75,-63.17
Zhangjiakou Shi Xuanhua Qu,409745,40.5944,115.0243
Kursk,409431,51.74,36.19
Oujda-Angad,409391,34.69,-1.91
Metz,409186,49.1203,6.18
Al ‘Ayn,408733,24.2305,55.74
Jeju,408364,33.5101,126.5219
Osogbo,408245,7.7704,4.56
Indio,408097,33.7346,-116.2346
Ipatinga,407894,-19.4796,-42.52
Szczecin,407811,53.4204,14.53
Durham,407575,35.9795,-78.9032
Syracuse,407259,43.0409,-76.1438
Chattanooga,407182,35.0657,-85.2487
Murcia,406807,37.98,-1.13
Ţanţā,404901,30.7904,31
Kitwe,404901,-12.81,28.22
Lancaster,404525,40.042,-76.3012
Zanzibar,403658,-6.16,39.2
Taubaté,403560,-23.0195,-45.56
Ghulja,403489,43.9,81.35
Pasay City,403064,14.5504,121
Spokane,403043,47.6671,-117.433
Mbale,402368,1.0904,34.17
Palm Coast,401757,29.5392,-81.246
Kassala,401477,15.46,36.39
Sunch’ŏn,400629,39.4236,125.939
Tver’,400212,56.86,35.89
Sīkar,400000,27.6104,75.14
Jiangjiafan,400000,31.0304,112.1
Surgut,400000,61.2599,73.425
Tumkūr,399606,13.33,77.1
Gómez Palacio,399328,25.5701,-103.5
Buraydah,398581,26.3664,43.9628
Khmel’nyts’kyy,398346,49.4249,27.0015
Eindhoven,398053,51.43,5.5
Chiang Mai,397211,18.8,98.98
Piura,396932,-5.21,-80.63
Horlivka,396885,48.2996,38.0547
Arlington,396394,32.6998,-97.1251
Ndola,396339,-12.9999,28.65
Yuxi,396325,24.38,102.57
Bonita Springs,396220,26.3559,-81.7861
Poughkeepsie,396041,41.6949,-73.921
Kisumu,395615,-0.09,34.75
Stockton,394467,37.9766,-121.3111
Quilon,394163,8.9004,76.57
El Obeid,393311,13.1833,30.2167
Nyala,392373,12.06,24.89
Sandakan,392288,5.843,118.108
Ahmadnagar,391760,19.1104,74.75
Osh,391277,40.5404,72.79
Stoke-on-Trent,390801,53.0004,-2.18
Bhīlwāra,389911,25.3504,74.635
Oxnard,389792,34.1962,-119.1819
Comilla,389411,23.4704,91.17
Augusta,389383,33.3645,-82.0708
Scranton,389022,41.4044,-75.6649
Samut Prakan,388920,13.6069,100.6115
Grenoble,388574,45.1804,5.72
Nampula,388526,-15.136,39.293
Nizāmābād,388505,18.6704,78.1
Granada,388290,37.165,-3.585
Brno,388277,49.2004,16.61
Coventry,388271,52.4204,-1.5
Alajuela,387743,10.02,-84.23
Iloilo,387681,10.705,122.545
Campos,387417,-21.75,-41.32
Resistencia,387158,-27.46,-58.99
Baicheng,386861,45.62,122.82
Qarshi,386361,38.8704,65.8
Mişrātah,386120,32.38,15.1
Ḩā’il,385257,27.5236,41.7001
Boise,385218,43.6007,-116.2312
Bejaïa,384937,36.7604,5.07
Southampton,384417,50.9,-1.4
Celaya,383697,20.53,-100.8
Pasto,382236,1.2136,-77.2811
Modesto,381398,37.6374,-121.0028
Caxias do Sul,381270,-29.18,-51.17
Nizhniy Tagil,381116,57.92,59.975
Xichang,379993,27.88,102.3
Dezhou,379555,37.4504,116.3
Vigo,378952,42.22,-8.73
Las Palmas de Gran Canaria,378495,28.1,-15.43
Parbhani,378326,19.2704,76.76
Karlsruhe,377487,49,8.4
Zhoukou,377061,33.6304,114.63
Makiyivka,376610,48.0297,37.9746
Putian,376558,25.4303,119.02
Kahramanmaraş,376045,37.61,36.945
Manizales,375848,5.06,-75.52
Palma,375773,39.5743,2.6542
Manukau City,375600,-37,174.885
Shillong,375527,25.5705,91.88
Khorramābād,375198,33.4804,48.35
Villavicencio,374763,4.1533,-73.635
São José do Rio Prêto,374699,-20.7996,-49.39
Kaunas,374643,54.9504,23.88
Lātūr,374394,18.4004,76.57
Kissimmee,374231,28.3042,-81.4164
Youngstown,373728,41.0993,-80.6463
Shache,373492,38.4261,77.25
Seremban,372917,2.7105,101.94
Denizli,372344,37.7704,29.08
Van,371713,38.4954,43.4
A Coruña,370610,43.33,-8.42
Madan,370180,30.3307,48.2797
Quzhou,370000,28.9704,118.87
Rājapālaiyam,369991,9.4204,77.58
Reading,369804,51.47,-0.98
Najrān,369609,17.5065,44.1316
Mahilyow,369200,53.8985,30.3247
Al Qaţīf,368892,26.5196,50.0115
Mazatlán,368204,23.2211,-106.42
Longyan,367896,25.1804,117.03
Aurora,366623,39.7084,-104.7274
Bydgoszcz,366452,53.1204,18.01
Kuantan,366229,3.83,103.32
Gorontalo,365497,0.55,123.07
Nakuru,364727,-0.28,36.07
Vladikavkaz,364630,43.0504,44.67
Larkana,364033,27.5618,68.2068
Christchurch,363200,-43.535,172.63
Stavropol’,363064,45.05,41.98
Sanya,362689,18.2591,109.504
Bhāgalpur,361548,25.23,86.98
Shekhupura,361303,31.72,73.99
Cusco,361182,-13.525,-71.9722
Tamale,360579,9.4004,-0.84
Ulan-Ude,360278,51.825,107.625
Bobo-Dioulasso,360106,11.18,-4.29
Lublin,360044,51.2504,22.5727
Halifax,359111,44.65,-63.6
Augsburg,358989,48.35,10.9
Sungai Petani,358499,5.6497,100.4793
Ad Dīwānīyah,358408,31.9889,44.924
Taraz,358153,42.9,71.365
Toulon,357693,43.1342,5.9188
Zanjān,357471,36.67,48.5
Donostia,357468,43.3204,-1.98
Iwaki,357309,37.0553,140.89
Encarnación,357119,-27.3472,-55.8739
Posadas,357119,-27.3578,-55.8851
Fuyu,356905,45.1804,124.82
Cà Mau,356636,9.1774,105.15
Asahikawa,356612,43.755,142.38
Mirpur Khas,356435,25.5318,69.0118
Arkhangel’sk,356051,64.575,40.545
Wafangdian,355844,39.6259,121.996
Ambon,355596,-3.7167,128.2
Orizaba,355333,18.85,-97.13
Hongzhai,355037,35.0476,104.6394
Santiago del Estero,354692,-27.7833,-64.2667
Mito,353892,36.3704,140.48
Safi,353476,32.32,-9.24
Eldoret,353381,0.52,35.27
Rahimyar Khan,353203,28.4202,70.2952
Neiva,352855,2.931,-75.3302
Anaheim,352497,33.839,-117.8573
Vinnytsya,352115,49.2254,28.4816
Hualien,350468,23.9837,121.6
Kuala Terengganu,350210,5.3304,103.12
Long Xuyên,350000,10.3804,105.42
Việt Trì,350000,21.3304,105.43
Qo‘qon,350000,40.5404,70.94
Yingmen,350000,39.83,97.73
Haarlem,349957,52.3804,4.63
Buôn Ma Thuột,349945,12.667,108.05
Chimbote,349846,-9.07,-78.57
Muzaffarnagar,349706,29.485,77.695
Nuevo Laredo,349550,27.5,-99.55
Lancaster,349218,34.6934,-118.1753
Sanandaj,349176,35.3,47.02
Linz,349161,48.3192,14.2888
Camagüey,347562,21.3808,-77.9169
Verona,347459,45.4404,10.99
Victorville,346948,34.5277,-117.3536
London,346765,42.97,-81.25
Mérida,345489,8.4,-71.13
Charleroi,345367,50.4204,4.45
Belgorod,345289,50.63,36.5999
Kūstī,345068,13.17,32.66
Al ‘Amārah,345007,31.8416,47.1512
Maebashi,344871,36.3927,139.0727
Pensacola,344400,30.4427,-87.1886
Kurgan,343129,55.46,65.345
Kohat,343027,33.6027,71.4327
Vitsyebsk,342700,55.1887,30.1853
Piracicaba,342209,-22.71,-47.64
Yeosu,341994,34.7368,127.7458
Fayetteville,341890,36.0713,-94.166
San Juan,341657,18.4037,-66.0636
Corpus Christi,341435,27.7261,-97.3755
Jhang City,341210,31.2804,72.325
Pematangsiantar,341200,2.9614,99.0615
Arusha,341136,-3.36,36.67
Corrientes,340823,-27.49,-58.81
Tamuramachi-moriyama,340560,37.41,140.38
Plovdiv,340494,42.154,24.754
Chitungwiza,340360,-18,31.1
Aksu,340020,41.15,80.25
Yucheng,340000,29.9804,103.08
Tieling,340000,42.3004,123.82
Irapuato,339554,20.67,-101.5
Kaluga,338978,54.5204,36.27
East London,338627,-32.97,27.87
